2019,1,1,1,1178692,EC5AA8E675AD29C50386820A3F3E9F97,1,5,1,2,1952,2,26,67,3,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1,0,1,0,1,1.0,0,1,0,nan
2019,1,1,1,1178691,DDA849C5C6275470F9175628F502218E,1,4,1,2,1969,3,11,50,3,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1,0,0,0,1,0.0,0,1,0,nan
2019,1,1,1,1178693,2FF35722D03A9C6459FB5470F17F6709,1,3,1,2,1955,6,16,64,4,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,1,1,1,0,0,0,1,0.0,0,1,0,nan
2019,1,1,1,1180431,C5AB8500E4EC686BFFF71870108EA10A,1,5,1,2,1965,8,29,54,1,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,1,0,0,0,0,nan,0,1,0,nan
2019,1,1,1,1178686,60FD7BF0222B1B16D19D9E4E08D4178A,1,5,1,2,1957,5,27,62,1,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,1,0.0,0,0,0,nan
2019,1,1,1,1178687,6A0D29D4FDE4A74A8BAA54339C8735C3,1,5,1,2,1951,2,27,68,1,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,1,1,1,0,0,0,1,0.0,0,1,0,nan
2019,1,1,1,1178684,4CC0492B0191DD142133DA8F78A39BF2,1,5,1,2,1973,7,31,46,0,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,1,0,1,0,1,0.0,0,1,0,nan
2019,1,1,1,1178685,504BD41A5060E0A292305C5499C83904,1,5,1,2,1955,5,23,64,0,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,1,0.0,0,0,0,nan
2019,1,1,1,1179524,4D023CE34A562EADE93194969E540795,1,5,1,2,1957,12,15,62,1,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,0,0,1,0.0,0,1,0,nan
2019,1,1,1,1178682,41A74E424F666B113BB386A3BCDECFE1,1,5,1,1,1953,7,29,66,0,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,0,0,0,nan,0,1,0,nan
2019,1,1,1,1178681,1487F0F98017FAF35DE19E7FDAD5209C,1,3,2,2,1951,7,2,68,1,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1,0,0,0,0,nan,0,1,0,nan
2019,1,1,1,1178678,EC9F21B0014DA23305B22C8BBC58D7D7,1,5,1,2,1975,6,8,44,3,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,0,0,1,0.0,0,1,0,nan
2019,1,1,1,1178675,9461139F76E446C7658CECDF69DAB23E,1,3,1,2,1959,10,22,60,0,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,0,0,0,nan,0,1,0,nan
2019,1,1,1,1180023,53861DB883A1E317ED4F5510E2CC6714,1,4,1,2,1964,6,24,55,3,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,0,0,0,nan,0,1,0,nan
2019,1,1,1,1179284,A770A535B2DE53D7318A6FAA50B7852D,1,4,1,2,1952,9,20,67,0,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,1,0.0,0,1,0,nan
2019,1,1,1,1178674,7AF3D9053BBF6134260799C3C9A19B16,1,5,1,2,1946,9,19,73,1,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,1,1,1,0,0,0,1,0.0,0,1,0,nan
2019,1,1,1,1179102,DA7D606ECA6E7053CD40DFA562CF9155,1,4,1,2,1979,2,26,40,4,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,1,1,1,0,0,0,1,0.0,0,1,0,nan
2019,1,1,1,1178664,55F456378142C3CD8B7ABFD67178035C,1,5,1,2,1965,8,25,54,3,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,1,0,1,0.0,0,1,0,nan
2019,1,1,1,1178668,E876045C2E94A33D1340D36E300FD2E3,1,5,1,2,1952,7,5,67,3,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,0,0,0,nan,0,1,0,nan
2019,1,1,1,1178663,A32D56F2C0D9983974D3B892A8DF975A,1,5,1,2,1955,5,29,64,1,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,0,0,1,0.0,0,1,0,nan
2019,1,1,1,1178670,25C4797FADF957660986B55BE691902D,1,5,1,2,1950,1,16,69,1,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,0,0,1,0.0,0,1,0,nan
2019,1,1,1,1178667,191FDDAAC6FB9EEFFDD6EA1A4AB5D46C,1,5,1,2,1954,6,25,65,3,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,0,0,1,0.0,0,1,0,nan
2019,1,1,1,1178661,DEF5D230D2B9E3F427463891290C9CC1,1,5,1,2,1968,8,6,51,3,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1,0,1,0,1,1.0,0,1,0,nan
2019,1,1,1,1178673,7AD61BDB24C9B64AF0998F0966A1FC0F,1,5,3,2,1964,5,9,55,1,76,1,51.0,5103403.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0,0,0,0,nan,0,1,0,nan
